time,V(vo1,vCE),V(vo1),V(vs)
1.350359375373956e-04,9.006584e-02,1.506603e+00,6.448377e-01
1.399187500373956e-04,9.191024e-02,1.510644e+00,6.386107e-01
1.448015625373956e-04,9.439468e-02,1.515165e+00,6.299802e-01
1.496843750373956e-04,9.769762e-02,1.520319e+00,6.189786e-01
1.545671875373956e-04,1.021156e-01,1.526366e+00,6.056472e-01
1.594500000373956e-04,1.081802e-01,1.533767e+00,5.900363e-01
1.618914062873956e-04,1.121274e-01,1.538234e+00,5.813941e-01
1.643328125373956e-04,1.169676e-01,1.543459e+00,5.722047e-01
1.667742187873956e-04,1.230766e-01,1.549768e+00,5.624768e-01
1.692156250373956e-04,1.311368e-01,1.557755e+00,5.522194e-01
1.716570312873956e-04,1.424357e-01,1.568539e+00,5.414423e-01
1.740984375373956e-04,1.594741e-01,1.584295e+00,5.301557e-01
1.765398437873956e-04,1.865517e-01,1.608765e+00,5.183701e-01
1.789812500373956e-04,2.278078e-01,1.645567e+00,5.060966e-01
1.813912137146528e-04,2.821673e-01,1.693776e+00,4.935140e-01
1.838326199646528e-04,3.458565e-01,1.750118e+00,4.803058e-01
1.885436848464356e-04,4.781736e-01,1.866906e+00,4.535520e-01
1.909850910964356e-04,5.490668e-01,1.929357e+00,4.390561e-01
1.934264973464356e-04,6.211009e-01,1.992731e+00,4.241470e-01
1.958679035964356e-04,6.942260e-01,2.056985e+00,4.088388e-01
1.983093098464356e-04,7.685064e-01,2.122187e+00,3.931457e-01
2.007507160964356e-04,8.442891e-01,2.188691e+00,3.770826e-01
2.031921223464357e-04,9.217210e-01,2.256637e+00,3.606647e-01
2.056335285964357e-04,9.999955e-01,2.325218e+00,3.439072e-01
2.080749348464357e-04,1.078451e+00,2.393805e+00,3.268262e-01
2.105163410964357e-04,1.157290e+00,2.462611e+00,3.094375e-01
2.129577473464357e-04,1.236692e+00,2.531821e+00,2.917575e-01
2.153991535964357e-04,1.316674e+00,2.601458e+00,2.738030e-01
2.178405598464357e-04,1.397198e+00,2.671490e+00,2.555908e-01
2.227233723464357e-04,1.559495e+00,2.812424e+00,2.184621e-01
2.276061848464357e-04,1.722924e+00,2.954058e+00,1.805112e-01
2.300475910964357e-04,1.804851e+00,3.024954e+00,1.612719e-01
2.321402250250071e-04,1.875215e+00,3.085788e+00,1.446305e-01
2.342328589535785e-04,1.945386e+00,3.146406e+00,1.279181e-01
2.363254928821500e-04,2.015366e+00,3.206807e+00,1.111347e-01
2.384181268107214e-04,2.085154e+00,3.266991e+00,9.428037e-02
2.405107607392928e-04,2.154750e+00,3.326959e+00,7.735506e-02
2.426033946678643e-04,2.224154e+00,3.386710e+00,6.035877e-02
2.446960285964357e-04,2.293366e+00,3.446245e+00,4.329152e-02
2.520202473464357e-04,2.531465e+00,3.650644e+00,-1.649989e-02
2.548104259178642e-04,2.620684e+00,3.727065e+00,-3.933767e-02
2.576006044892929e-04,2.708252e+00,3.801976e+00,-6.205770e-02
2.603907830607214e-04,2.794169e+00,3.875377e+00,-8.465999e-02
2.631809616321500e-04,2.878436e+00,3.947269e+00,-1.071445e-01
2.659711402035786e-04,2.961052e+00,4.017652e+00,-1.295113e-01
2.687613187750072e-04,3.042018e+00,4.086524e+00,-1.517603e-01
2.715514973464357e-04,3.121332e+00,4.153887e+00,-1.738916e-01
2.788757160964357e-04,3.317525e+00,4.319983e+00,-2.307189e-01
2.837585285964357e-04,3.438342e+00,4.421813e+00,-2.675478e-01
2.886413410964357e-04,3.550106e+00,4.515610e+00,-3.033697e-01
2.910827473464357e-04,3.602309e+00,4.559255e+00,-3.208607e-01
2.935241535964357e-04,3.651910e+00,4.600605e+00,-3.380498e-01
2.959655598464357e-04,3.698807e+00,4.639574e+00,-3.549207e-01
2.984069660964357e-04,3.742904e+00,4.676081e+00,-3.714575e-01
3.008483723464357e-04,3.784119e+00,4.710056e+00,-3.876448e-01
3.032897785964357e-04,3.822386e+00,4.741447e+00,-4.034672e-01
3.057311848464357e-04,3.857664e+00,4.770218e+00,-4.189099e-01
3.081725910964357e-04,3.889938e+00,4.796361e+00,-4.339583e-01
3.106139973464357e-04,3.919227e+00,4.819895e+00,-4.485983e-01
3.130554035964357e-04,3.945592e+00,4.840874e+00,-4.628161e-01
3.154968098464358e-04,3.969128e+00,4.859384e+00,-4.765983e-01
3.179382160964358e-04,3.989977e+00,4.875551e+00,-4.899319e-01
3.203796223464358e-04,4.008314e+00,4.889527e+00,-5.028045e-01
3.228210285964358e-04,4.024343e+00,4.901494e+00,-5.152037e-01
3.252624348464358e-04,4.038291e+00,4.911649e+00,-5.271181e-01
3.277038410964358e-04,4.050391e+00,4.920197e+00,-5.385365e-01
3.301452473464358e-04,4.060876e+00,4.927341e+00,-5.494480e-01
3.325866535964358e-04,4.069970e+00,4.933276e+00,-5.598423e-01
3.350280598464358e-04,4.077878e+00,4.938182e+00,-5.697097e-01
3.374694660964358e-04,4.084783e+00,4.942219e+00,-5.790409e-01
3.399108723464358e-04,4.090846e+00,4.945527e+00,-5.878273e-01
3.423522785964358e-04,4.096204e+00,4.948225e+00,-5.960603e-01
3.447936848464358e-04,4.100971e+00,4.950414e+00,-6.037323e-01
3.472350910964358e-04,4.105240e+00,4.952173e+00,-6.108361e-01
3.496764973464358e-04,4.109088e+00,4.953571e+00,-6.173651e-01
3.521179035964358e-04,4.112574e+00,4.954659e+00,-6.233130e-01
3.545593098464358e-04,4.115744e+00,4.955477e+00,-6.286742e-01
3.570007160964358e-04,4.118631e+00,4.956054e+00,-6.334438e-01
3.594421223464358e-04,4.121261e+00,4.956413e+00,-6.376172e-01
3.618835285964358e-04,4.123647e+00,4.956564e+00,-6.411905e-01
3.643249348464358e-04,4.125793e+00,4.956513e+00,-6.441603e-01
3.667663410964358e-04,4.127697e+00,4.956257e+00,-6.465238e-01
3.692077473464358e-04,4.129344e+00,4.955783e+00,-6.482789e-01
3.716491535964358e-04,4.130712e+00,4.955074e+00,-6.494238e-01
3.740905598464358e-04,4.131767e+00,4.954098e+00,-6.499575e-01
3.765319660964358e-04,4.132462e+00,4.952816e+00,-6.498796e-01
3.789733723464358e-04,4.132735e+00,4.951175e+00,-6.491899e-01
3.814147785964358e-04,4.132506e+00,4.949105e+00,-6.478893e-01
3.838561848464358e-04,4.131675e+00,4.946520e+00,-6.459789e-01
3.862975910964358e-04,4.130115e+00,4.943310e+00,-6.434605e-01
3.887389973464358e-04,4.127673e+00,4.939342e+00,-6.403365e-01
3.911804035964358e-04,4.124164e+00,4.934459e+00,-6.366099e-01
3.936218098464358e-04,4.119372e+00,4.928472e+00,-6.322840e-01
3.960632160964358e-04,4.113049e+00,4.921167e+00,-6.273632e-01
3.985046223464358e-04,4.104921e+00,4.912310e+00,-6.218519e-01
4.009460285964358e-04,4.094700e+00,4.901649e+00,-6.157553e-01
4.033874348464358e-04,4.082091e+00,4.888933e+00,-6.090791e-01
4.058288410964358e-04,4.066812e+00,4.873918e+00,-6.018298e-01
4.082702473464358e-04,4.048609e+00,4.856385e+00,-5.940139e-01
4.107116535964358e-04,4.027272e+00,4.836155e+00,-5.856391e-01
4.131530598464358e-04,4.002642e+00,4.813094e+00,-5.767130e-01
4.155944660964358e-04,3.974620e+00,4.787117e+00,-5.672442e-01
4.180358723464358e-04,3.943161e+00,4.758187e+00,-5.572416e-01
4.204772785964358e-04,3.908269e+00,4.726313e+00,-5.467144e-01
4.229186848464358e-04,3.869992e+00,4.691537e+00,-5.356727e-01
4.253600910964358e-04,3.828409e+00,4.653932e+00,-5.241268e-01
4.278014973464359e-04,3.783624e+00,4.613589e+00,-5.120877e-01
4.302429035964359e-04,3.735755e+00,4.570615e+00,-4.995666e-01
4.326843098464359e-04,3.684932e+00,4.525124e+00,-4.865753e-01
4.375671223464359e-04,3.574971e+00,4.427073e+00,-4.592316e-01
4.424499348464359e-04,3.454838e+00,4.320408e+00,-4.301594e-01
4.497741535964359e-04,3.257926e+00,4.146336e+00,-3.835513e-01
4.570983723464359e-04,3.044033e+00,3.958078e+00,-3.336964e-01
4.644225910964359e-04,2.816416e+00,3.758495e+00,-2.810167e-01
4.717468098464359e-04,2.578144e+00,3.550273e+00,-2.259582e-01
4.790710285964359e-04,2.332140e+00,3.335966e+00,-1.689868e-01
4.839538410964359e-04,2.165231e+00,3.190925e+00,-1.301809e-01
4.888366535964359e-04,1.996963e+00,3.044987e+00,-9.088501e-02
4.937194660964357e-04,1.828075e+00,2.898796e+00,-5.124705e-02
4.986022785964356e-04,1.659431e+00,2.753097e+00,-1.141620e-02
5.034850910964355e-04,1.491664e+00,2.608441e+00,2.845762e-02
5.059264973464355e-04,1.408386e+00,2.536746e+00,4.836373e-02
5.083679035964354e-04,1.325695e+00,2.465634e+00,6.822433e-02
5.108093098464354e-04,1.243723e+00,2.395226e+00,8.802070e-02
5.132507160964353e-04,1.162647e+00,2.325696e+00,1.077342e-01
5.156921223464353e-04,1.082651e+00,2.257210e+00,1.273464e-01
5.181335285964352e-04,1.003370e+00,2.189376e+00,1.468387e-01
5.205749348464352e-04,9.242094e-01,2.121595e+00,1.661928e-01
5.230163410964351e-04,8.454388e-01,2.054145e+00,1.853905e-01
5.254577473464351e-04,7.677253e-01,1.987668e+00,2.044137e-01
5.278991535964350e-04,6.913275e-01,1.922399e+00,2.232445e-01
5.303405598464350e-04,6.163170e-01,1.858402e+00,2.418652e-01
5.352233723464349e-04,4.708929e-01,1.734585e+00,2.784064e-01
5.401061848464348e-04,3.323730e-01,1.617001e+00,3.138997e-01
5.425475910964347e-04,2.671803e-01,1.561820e+00,3.312114e-01
5.449889973464347e-04,2.104001e-01,1.513995e+00,3.482115e-01
5.474304035964346e-04,1.695471e-01,1.480090e+00,3.648839e-01
5.498718098464345e-04,1.456481e-01,1.461045e+00,3.812128e-01
5.523132160964345e-04,1.320629e-01,1.451060e+00,3.971830e-01
5.547546223464344e-04,1.229966e-01,1.445037e+00,4.127793e-01
5.571960285964344e-04,1.162741e-01,1.441061e+00,4.279872e-01
5.596374348464343e-04,1.109982e-01,1.438346e+00,4.427922e-01
5.620788410964343e-04,1.067089e-01,1.436484e+00,4.571805e-01
5.669616535964342e-04,1.000907e-01,1.434444e+00,4.846531e-01
5.742858723464340e-04,9.315372e-02,1.433907e+00,5.224113e-01
5.816100910964339e-04,8.838737e-02,1.435143e+00,5.557472e-01
5.889343098464337e-04,8.503020e-02,1.437473e+00,5.843787e-01
5.962585285964336e-04,8.269799e-02,1.440552e+00,6.080632e-01
6.035827473464334e-04,8.118093e-02,1.444187e+00,6.266004e-01
6.109069660964332e-04,8.036506e-02,1.448270e+00,6.398334e-01
6.182311848464331e-04,8.019793e-02,1.452752e+00,6.476500e-01
6.255554035964329e-04,8.067620e-02,1.457623e+00,6.499842e-01
6.328796223464328e-04,8.184373e-02,1.462918e+00,6.468161e-01
6.402038410964326e-04,8.380425e-02,1.468725e+00,6.381726e-01
6.475280598464325e-04,8.675063e-02,1.475211e+00,6.241269e-01
6.548522785964323e-04,9.103525e-02,1.482681e+00,6.047978e-01
6.597350910964322e-04,9.495044e-02,1.488483e+00,5.890557e-01
6.646179035964321e-04,1.001234e-01,1.495299e+00,5.710964e-01
6.670593098464321e-04,1.033770e-01,1.499258e+00,5.613061e-01
6.695007160964320e-04,1.072491e-01,1.503736e+00,5.509875e-01
6.719421223464319e-04,1.119545e-01,1.508919e+00,5.401505e-01
6.743835285964319e-04,1.178392e-01,1.515108e+00,5.288050e-01
6.768249348464318e-04,1.255313e-01,1.522851e+00,5.169618e-01
6.792663410964318e-04,1.362314e-01,1.533190e+00,5.046321e-01
6.817077473464317e-04,1.524071e-01,1.548271e+00,4.918275e-01
6.841491535964317e-04,1.788678e-01,1.572278e+00,4.785599e-01
6.865905598464316e-04,2.212876e-01,1.610163e+00,4.648420e-01
6.890319660964316e-04,2.803001e-01,1.662510e+00,4.506865e-01
6.911159294339482e-04,3.398490e-01,1.715195e+00,4.382675e-01
6.979611981654588e-04,5.519819e-01,1.902382e+00,3.954063e-01
7.004026044154588e-04,6.298134e-01,1.970899e+00,3.793951e-01
7.028440106654587e-04,7.084382e-01,2.040029e+00,3.630267e-01
7.052854169154587e-04,7.879055e-01,2.109823e+00,3.463168e-01
7.077268231654586e-04,8.685148e-01,2.180587e+00,3.292809e-01
7.101682294154586e-04,9.506335e-01,2.252690e+00,3.119350e-01
7.126096356654585e-04,1.033604e+00,2.325463e+00,2.942956e-01
7.150510419154585e-04,1.116479e+00,2.397986e+00,2.763793e-01
7.174924481654584e-04,1.199336e+00,2.470362e+00,2.582027e-01
7.199338544154584e-04,1.282461e+00,2.542875e+00,2.397832e-01
7.223752606654583e-04,1.365904e+00,2.615582e+00,2.211380e-01
7.272580731654582e-04,1.533544e+00,2.761419e+00,1.832410e-01
7.296994794154582e-04,1.617568e+00,2.834403e+00,1.640248e-01
7.345822919154581e-04,1.785617e+00,2.980153e+00,1.251476e-01
7.394651044154580e-04,1.953064e+00,3.125093e+00,8.579938e-02
7.467893231654578e-04,2.201516e+00,3.339616e+00,2.621815e-02
7.541135419154577e-04,2.444465e+00,3.548748e+00,-3.358503e-02
7.614377606654575e-04,2.679355e+00,3.750296e+00,-9.310390e-02
7.687619794154573e-04,2.903587e+00,3.942035e+00,-1.518346e-01
7.760861981654572e-04,3.114511e+00,4.121702e+00,-2.092801e-01
7.834104169154570e-04,3.309461e+00,4.287027e+00,-2.649539e-01
7.882932294154569e-04,3.429241e+00,4.388161e+00,-3.008521e-01
7.931760419154568e-04,3.539975e+00,4.481270e+00,-3.356180e-01
7.980588544154567e-04,3.640940e+00,4.565742e+00,-3.691206e-01
8.005002606654567e-04,3.687554e+00,4.604568e+00,-3.853587e-01
8.029416669154566e-04,3.731496e+00,4.641043e+00,-4.012340e-01
8.053830731654566e-04,3.772711e+00,4.675120e+00,-4.167317e-01
8.078244794154565e-04,3.811157e+00,4.706768e+00,-4.318372e-01
8.102658856654565e-04,3.846813e+00,4.735969e+00,-4.465363e-01
8.127072919154564e-04,3.879677e+00,4.762724e+00,-4.608151e-01
8.151486981654564e-04,3.909776e+00,4.787059e+00,-4.746602e-01
8.175901044154563e-04,3.937159e+00,4.809020e+00,-4.880586e-01
8.200315106654562e-04,3.961909e+00,4.828681e+00,-5.009976e-01
8.224729169154562e-04,3.984134e+00,4.846136e+00,-5.134652e-01
8.249143231654561e-04,4.003971e+00,4.861508e+00,-5.254494e-01
8.273557294154561e-04,4.021577e+00,4.874936e+00,-5.369391e-01
8.297971356654560e-04,4.037130e+00,4.886573e+00,-5.479235e-01
8.322385419154560e-04,4.050813e+00,4.896584e+00,-5.583922e-01
8.346799481654559e-04,4.062818e+00,4.905134e+00,-5.683353e-01
8.371213544154559e-04,4.073331e+00,4.912386e+00,-5.777436e-01
8.395627606654558e-04,4.082528e+00,4.918495e+00,-5.866081e-01
8.420041669154558e-04,4.090574e+00,4.923604e+00,-5.949205e-01
8.444455731654557e-04,4.097616e+00,4.927843e+00,-6.026729e-01
8.468869794154557e-04,4.103782e+00,4.931323e+00,-6.098582e-01
8.493283856654556e-04,4.109183e+00,4.934141e+00,-6.164695e-01
8.517697919154556e-04,4.113912e+00,4.936378e+00,-6.225006e-01
8.542111981654555e-04,4.118042e+00,4.938099e+00,-6.279458e-01
8.566526044154555e-04,4.121631e+00,4.939354e+00,-6.328000e-01
8.590940106654554e-04,4.124720e+00,4.940179e+00,-6.370587e-01
8.615354169154554e-04,4.127337e+00,4.940598e+00,-6.407177e-01
8.639768231654553e-04,4.129493e+00,4.940623e+00,-6.437738e-01
8.664182294154553e-04,4.131188e+00,4.940253e+00,-6.462240e-01
8.688596356654552e-04,4.132404e+00,4.939472e+00,-6.480659e-01
8.713010419154552e-04,4.133110e+00,4.938255e+00,-6.492980e-01
8.737424481654551e-04,4.133258e+00,4.936561e+00,-6.499189e-01
8.761838544154551e-04,4.132784e+00,4.934332e+00,-6.499281e-01
8.786252606654550e-04,4.131603e+00,4.931498e+00,-6.493256e-01
8.810666669154549e-04,4.129610e+00,4.927967e+00,-6.481121e-01
8.835080731654549e-04,4.126677e+00,4.923629e+00,-6.462885e-01
8.859494794154548e-04,4.122655e+00,4.918355e+00,-6.438566e-01
8.883908856654548e-04,4.117370e+00,4.911996e+00,-6.408188e-01
8.908322919154547e-04,4.110628e+00,4.904384e+00,-6.371779e-01
8.932736981654547e-04,4.102218e+00,4.895337e+00,-6.329373e-01
8.957151044154546e-04,4.091917e+00,4.884664e+00,-6.281011e-01
8.981565106654546e-04,4.079498e+00,4.872168e+00,-6.226736e-01
9.005979169154545e-04,4.064744e+00,4.857663e+00,-6.166601e-01
9.030393231654545e-04,4.047449e+00,4.840973e+00,-6.100662e-01
9.054807294154544e-04,4.027436e+00,4.821946e+00,-6.028982e-01
9.079221356654544e-04,4.004558e+00,4.800456e+00,-5.951627e-01
9.103635419154543e-04,3.978705e+00,4.776411e+00,-5.868671e-01
9.128049481654543e-04,3.949806e+00,4.749752e+00,-5.780191e-01
9.152463544154542e-04,3.917827e+00,4.720450e+00,-5.686272e-01
9.176877606654542e-04,3.882764e+00,4.688507e+00,-5.587001e-01
9.201291669154541e-04,3.844646e+00,4.653948e+00,-5.482471e-01
9.225705731654541e-04,3.803523e+00,4.616820e+00,-5.372782e-01
9.250119794154540e-04,3.759463e+00,4.577185e+00,-5.258035e-01
9.274533856654540e-04,3.712551e+00,4.535117e+00,-5.138341e-01
9.323361981654539e-04,3.610554e+00,4.444028e+00,-4.884560e-01
9.372190106654537e-04,3.498355e+00,4.344284e+00,-4.612395e-01
9.421018231654536e-04,3.376834e+00,4.236663e+00,-4.322869e-01
9.494260419154535e-04,3.179024e+00,4.062185e+00,-3.858432e-01
9.567502606654533e-04,2.965228e+00,3.874383e+00,-3.361333e-01
9.640744794154532e-04,2.738360e+00,3.675814e+00,-2.835779e-01
9.713986981654530e-04,2.501251e+00,3.468961e+00,-2.286221e-01
9.762815106654529e-04,2.338856e+00,3.327649e+00,-1.908802e-01
9.811643231654528e-04,2.173940e+00,3.184428e+00,-1.524199e-01
9.860471356654527e-04,2.007313e+00,3.040002e+00,-1.133859e-01
9.909299481654526e-04,1.839694e+00,2.894995e+00,-7.392516e-02
9.958127606654525e-04,1.671951e+00,2.750160e+00,-3.418618e-02
1.000695573165452e-03,1.504767e+00,2.606091e+00,5.681467e-03
1.003136979415452e-03,1.421607e+00,2.534538e+00,2.561665e-02
1.005578385665452e-03,1.338940e+00,2.463487e+00,4.552773e-02
1.008019791915452e-03,1.256933e+00,2.393093e+00,6.539596e-02
1.010461198165452e-03,1.175772e+00,2.323537e+00,8.520264e-02
1.012902604415452e-03,1.095562e+00,2.254910e+00,1.049291e-01
1.015344010665452e-03,1.015817e+00,2.186692e+00,1.245569e-01
1.017785416915452e-03,9.360498e-01,2.118401e+00,1.440674e-01
1.020226823165452e-03,8.566964e-01,2.050480e+00,1.634423e-01
1.022668229415452e-03,7.783722e-01,1.983512e+00,1.826634e-01
1.025109635665452e-03,7.012742e-01,1.917677e+00,2.017125e-01
1.027551041915452e-03,6.254762e-01,1.853037e+00,2.205719e-01
1.032433854415452e-03,4.782101e-01,1.727704e+00,2.576502e-01
1.037316666915452e-03,3.375351e-01,1.608334e+00,2.937588e-01
1.039758073165452e-03,2.710444e-01,1.552070e+00,3.114068e-01
1.042199479415452e-03,2.127397e-01,1.502966e+00,3.287617e-01
1.044640885665451e-03,1.704906e-01,1.467893e+00,3.458072e-01
1.047082291915451e-03,1.457772e-01,1.448187e+00,3.625273e-01
1.049523698165451e-03,1.318771e-01,1.437980e+00,3.789061e-01
1.051965104415451e-03,1.226715e-01,1.431891e+00,3.949283e-01
1.054406510665451e-03,1.158619e-01,1.427895e+00,4.105789e-01
1.056847916915451e-03,1.105229e-01,1.425181e+00,4.258430e-01
1.059289323165451e-03,1.061825e-01,1.423331e+00,4.407063e-01
1.064172135665451e-03,9.948111e-02,1.421332e+00,4.691751e-01
1.071496354415451e-03,9.243536e-02,1.420872e+00,5.085355e-01
1.078820573165451e-03,8.756268e-02,1.422190e+00,5.435911e-01
1.086144791915451e-03,8.409286e-02,1.424599e+00,5.740451e-01
1.093469010665450e-03,8.163595e-02,1.427747e+00,5.996397e-01
1.100793229415450e-03,7.997668e-02,1.431436e+00,6.201582e-01
1.108117448165450e-03,7.899380e-02,1.435555e+00,6.354270e-01
1.115441666915450e-03,7.862663e-02,1.440042e+00,6.453168e-01
1.122765885665450e-03,7.885778e-02,1.444878e+00,6.497439e-01
1.130090104415450e-03,7.971156e-02,1.450080e+00,6.486707e-01
1.137414323165449e-03,8.125865e-02,1.455707e+00,6.421065e-01
1.144738541915449e-03,8.363402e-02,1.461874e+00,6.301067e-01
1.152062760665449e-03,8.707905e-02,1.468791e+00,6.127731e-01
1.159386979415449e-03,9.203649e-02,1.476844e+00,5.902521e-01
1.164269791915449e-03,9.659028e-02,1.483199e+00,5.724487e-01
1.169152604415449e-03,1.027026e-01,1.490831e+00,5.524908e-01
1.171594010665449e-03,1.066263e-01,1.495372e+00,5.417270e-01
1.174035416915449e-03,1.113963e-01,1.500630e+00,5.304534e-01
1.176476823165449e-03,1.173700e-01,1.506915e+00,5.186805e-01
1.178918229415449e-03,1.251725e-01,1.514772e+00,5.064195e-01
1.181359635665449e-03,1.360880e-01,1.525317e+00,4.936818e-01
1.183801041915448e-03,1.528198e-01,1.540901e+00,4.804795e-01
1.186242448165448e-03,1.804522e-01,1.565946e+00,4.668250e-01
1.188683854415448e-03,2.247932e-01,1.605525e+00,4.527312e-01
1.191125260665448e-03,2.861125e-01,1.659903e+00,4.382112e-01
1.193177952152070e-03,3.465415e-01,1.713362e+00,4.256833e-01
1.199738101761992e-03,5.541929e-01,1.896603e+00,3.837890e-01
1.202179508011991e-03,6.333940e-01,1.966337e+00,3.675164e-01
1.204620914261991e-03,7.133275e-01,2.036630e+00,3.508978e-01
1.207062320511991e-03,7.940201e-01,2.107510e+00,3.339491e-01
1.209503726761991e-03,8.757119e-01,2.179223e+00,3.166860e-01
1.211945133011991e-03,9.588474e-01,2.252220e+00,2.991249e-01
1.214386539261991e-03,1.042936e+00,2.325999e+00,2.812822e-01
1.216827945511991e-03,1.126920e+00,2.399520e+00,2.631748e-01
1.219269351761991e-03,1.210736e+00,2.472751e+00,2.448197e-01
1.221710758011991e-03,1.294728e+00,2.546038e+00,2.262342e-01
1.224152164261991e-03,1.378964e+00,2.619453e+00,2.074358e-01
1.229034976761991e-03,1.547976e+00,2.766513e+00,1.692712e-01
1.231476383011991e-03,1.632588e+00,2.840022e+00,1.499408e-01
1.233917789261991e-03,1.717161e+00,2.913423e+00,1.304694e-01
1.238800601761991e-03,1.885865e+00,3.059625e+00,9.117658e-02
1.243683414261991e-03,2.053304e+00,3.204443e+00,5.154060e-02
1.251007633011990e-03,2.300645e+00,3.417832e+00,-8.230268e-03
1.258331851761990e-03,2.541031e+00,3.624577e+00,-6.793147e-02
1.265656070511990e-03,2.771989e+00,3.822559e+00,-1.270576e-01
1.272980289261990e-03,2.990908e+00,4.009548e+00,-1.851082e-01
1.280304508011990e-03,3.195191e+00,4.183330e+00,-2.415918e-01
1.285187320511990e-03,3.321971e+00,4.290760e+00,-2.781402e-01
1.290070133011990e-03,3.440343e+00,4.390705e+00,-3.136418e-01
1.294952945511989e-03,3.549583e+00,4.482551e+00,-3.479628e-01
1.297394351761989e-03,3.600565e+00,4.525258e+00,-3.646401e-01
1.299835758011989e-03,3.649020e+00,4.565734e+00,-3.809743e-01
1.302277164261989e-03,3.694877e+00,4.603923e+00,-3.969498e-01
1.304718570511989e-03,3.738078e+00,4.639774e+00,-4.125518e-01
1.307159976761989e-03,3.778578e+00,4.673253e+00,-4.277655e-01
1.309601383011989e-03,3.816346e+00,4.704332e+00,-4.425766e-01
1.312042789261989e-03,3.851369e+00,4.733005e+00,-4.569711e-01
1.314484195511989e-03,3.883655e+00,4.759280e+00,-4.709356e-01
