Freq,Magnitude_dB,Angle_deg
1,3.02115911962169,-145.279516178991
1.02329299228075,3.08435806877157,-145.888012327318
1.0471285480509,3.14558304193739,-146.491082040841
1.07151930523761,3.20486894372067,-147.088497213966
1.09647819614318,3.26225175991954,-147.680041569777
1.12201845430196,3.31776844278884,-148.265510830272
1.14815362149688,3.37145679702319,-148.844712834138
1.17489755493953,3.42335536700822,-149.417467601548
1.20226443461741,3.4735033259099,-149.983607349876
1.23026877081238,3.52194036722615,-150.542976460731
1.25892541179417,3.56870659904069,-151.095431401721
1.28824955169313,3.61384244187515,-151.640840607727
1.31825673855641,3.65738852989305,-152.179084320494
1.34896288259165,3.69938561644242,-152.710054393731
1.38038426460288,3.73987448374108,-153.233654064421
1.41253754462275,3.77889585702653,-153.749797693294
1.44543977074593,3.81649032359175,-154.258410480409
1.47910838816821,3.85269825653244,-154.7594281558
1.51356124843621,3.88755974340312,-155.252796648976
1.54881661891248,3.92111451987131,-155.738471742851
1.58489319246111,3.95340190836472,-156.216418710963
1.62181009735893,3.98446076153829,-156.686611943802
1.65958690743756,4.01432941078729,-157.149034566009
1.69824365246174,4.04304561935096,-157.603678045705
1.73780082874937,4.07064654022544,-158.050541801018
1.77827941003892,4.09716867850517,-158.489632802733
1.81970085860998,4.12264785824629,-158.920965177577
1.86208713666287,4.14711919327608,-159.344559812933
1.90546071796325,4.17061706231572,-159.760443964212
1.94984459975804,4.19317508776817,-160.168650867643
1.99526231496888,4.2148261181085,-160.569219358974
2.04173794466953,4.23560221383446,-160.962193498577
2.08929613085404,4.25553463649584,-161.347622205983
2.13796208950223,4.27465384088295,-161.725558902851
2.18776162394955,4.29298946988423,-162.09606116569
2.23872113856834,4.31057035207496,-162.459190390087
2.29086765276777,4.32742450159724,-162.815011464364
2.34422881531992,4.34357912037373,-163.163592456177
2.39883291901949,4.35906060227323,-163.505004309964
2.45470891568503,4.37389453907942,-163.839320556585
2.51188643150958,4.3881057282836,-164.166617034751
2.57039578276886,4.40171818224377,-164.486971625052
2.63026799189538,4.4147551387262,-164.800463995497
2.69153480392691,4.42723907269115,-165.107175359129
2.75422870333816,4.43919170908179,-165.407188243914
2.81838293126445,4.45063403650671,-165.700586273131
2.8840315031266,4.4615863219178,-165.98745395895
2.95120922666638,4.47206812565055,-166.267876504998
