Freq,Magnitude_dB,Angle_deg
48.9778819368444,0.573316441818059,-151.178355725788
50.118723362727,0.604371070091543,-151.329536145208
51.2861383991362,0.635278471356227,-151.469116806251
52.480746024977,0.666088452256492,-151.597154916044
53.703179637025,0.696850670169297,-151.713714454622
54.9540873857622,0.727614639007242,-151.818866191165
56.2341325190346,0.758429734668284,-151.912687723848
57.5439937337154,0.789345199541744,-151.995263543019
58.8843655355586,0.82041014617205,-152.066685117437
60.2559586074355,0.851673559074513,-152.127051002766
61.6595001861479,0.883184294920734,-152.176466971892
63.095734448019,0.9149910805448,-152.215046165949
64.5654229034652,0.947142508252891,-152.242909264962
66.0693448007593,0.97968702846453,-152.260184677045
67.6082975391978,1.012672938999,-152.267008744489
69.1830970918933,1.04614837110749,-152.263525965348
70.7945784384134,1.08016127129565,-152.249889228395
72.4435960074986,1.11475937958525,-152.226260059912
74.1310241300914,1.14999020289907,-152.192808879749
75.857757502918,1.18590098435219,-152.149715264491
77.6247116628688,1.22253866724343,-152.097168215148
79.4328234724277,1.25994985448105,-152.035366426705
81.2830516164095,1.29818076234281,-151.9645185565
83.1763771102667,1.33727716930408,-151.884843488564
85.1138038202372,1.37728435918271,-151.796570590603
87.0963589956076,1.41824705881044,-151.699939960261
89.1250938133741,1.46020937023604,-151.595202657229
91.2010839355905,1.503214697267,-151.482620917593
93.3254300796986,1.5473056666129,-151.362468346808
95.4992586021431,1.59252404378567,-151.235030087451
97.7237220955805,1.63891064354238,-151.100602958094
99.9999999999995,1.68650523554799,-150.959495559486
102.329299228075,1.73534644536859,-150.812028344351
104.712854805089,1.78547165087412,-150.658533647052
107.15193052376,1.83691687494674,-150.499355669742
109.647819614318,1.88971667445917,-150.33485042136
112.201845430196,1.94390402628186,-150.165385606638
114.815362149688,1.99951021092098,-149.991340461711
117.489755493952,2.05656469414053,-149.813105533984
120.226443461741,2.11509500764195,-149.631082403843
123.026877081237,2.1751266290167,-149.445683346155
125.892541179416,2.23668286216998,-149.257330930015
128.824955169313,2.29978471888315,-149.066457555607
131.82567385564,2.36445080194583,-148.873504927591
134.896288259165,2.43069719147568,-148.678923464889
138.038426460288,2.49853733439256,-148.483171647059
141.253754462275,2.56798193869165,-148.286715298385
144.543977074592,2.63903887277388,-148.090026811266
147.91083881682,2.71171307097716,-147.893584310471
151.35612484362,2.78600644619451,-147.697870761552
154.881661891247,2.86191780988859,-147.503373025751
158.48931924611,2.93944280092561,-147.310580865703
162.181009735892,3.01857382337212,-147.119985905603
165.958690743755,3.0992999941485,-146.932080550606
169.824365246173,3.18160710097546,-146.747356870276
173.780082874936,3.26547757123514,-146.5663054514
177.827941003891,3.35089045207523,-146.389414225824
181.970085860997,3.43782140212088,-146.217167279098
186.208713666286,3.5262426950054,-146.050043645727
190.546071796323,3.61612323497634,-145.888516097466
194.984459975803,3.70742858457332,-145.733049930371
199.526231496887,3.80012100441736,-145.58410175716
204.173794466952,3.89415950494946,-145.442118310433
208.929613085403,3.98949991017331,-145.307535263137
213.796208950222,4.08609493283675,-145.180776071484
218.776162394954,4.18389426094603,-145.062250846288
223.872113856832,4.28284465536303,-144.952355257535
229.086765276776,4.38289005759549,-144.851469477201
234.422881531991,4.48397170794112,-144.759957164946
239.883291901947,4.58602827290583,-144.678164500914
245.470891568501,4.68899598155746,-144.606419269193
251.188643150956,4.7928087704048,-144.545029995959
257.039578276885,4.8973984357885,-144.494285144786
263.026799189536,5.00269479355796,-144.454452372522
269.15348039269,5.10862584523504,-144.425777847637
275.422870333815,5.21511794979883,-144.408485633524
281.838293126443,5.32209600098473,-144.402777138329
288.403150312659,5.4294836088386,-144.40883063296
295.120922666637,5.53720328541743,-144.426800838464
301.9951720402,5.64517663363786,-144.45681858397
309.029543251357,5.75332453876217,-144.498990535632
316.227766016836,5.86156736210948,-144.553398997829
323.593656929626,5.96982513590367,-144.620101786386
331.131121482589,6.07801775902803,-144.699132174573
338.8441561392,6.18606519320616,-144.790498912021
346.736850452529,6.29388765825265,-144.894186316092
354.813389233573,6.40140582677822,-145.010154436095
363.078054770099,6.50854101706018,-145.138339289753
371.53522909717,6.61521538346824,-145.27865317134
380.189396320558,6.72135210431125,-145.43098503116
389.045144994278,6.82687556590594,-145.595200925143
398.107170553494,6.93171154269403,-145.771144533763
407.38027780411,7.03578737234558,-145.958637748835
416.869383470332,7.13903212556882,-146.157481326688
426.579518801589,7.24137676981728,-146.36745560579
436.515832240163,7.34275432612621,-146.588321286775
446.68359215096,7.44310001882297,-146.819820272269
457.088189614872,7.54235141695366,-147.061676563845
467.735141287195,7.64044856724417,-147.313597212706
478.630092322635,7.73733411795718,-147.57527332085
489.778819368442,7.83295343281613,-147.846381088464
501.187233627268,7.92725469466277,-148.126582903594
512.861383991361,8.02018899851886,-148.415528469255
524.807460249769,8.11171043323171,-148.712855963046
537.031796370249,8.20177615180478,-149.018193224249
549.54087385762,8.29034642953946,-149.331158962387
562.341325190345,8.37738471039059,-149.651363982106
575.439937337152,8.46285764089132,-149.978412417857
588.843655355584,8.54673509161301,-150.311902972627
602.559586074353,8.62899016659347,-150.651430154486
616.595001861477,8.70959919999505,-150.996585504649
630.957344480188,8.78854174118764,-151.346958811132
645.65422903465,8.86580052755159,-151.702139301711
660.693448007591,8.94136144600721,-152.061716810528
676.082975391976,9.01521348330127,-152.425282912678
691.830970918931,9.08734866578162,-152.792432021255
707.945784384132,9.15776198901834,-153.162762442184
724.435960074984,9.22645133819113,-153.535877381929
741.310241300911,9.29341739953405,-153.91138590413
758.577575029177,9.35866356390766,-154.288903831356
776.247116628685,9.42219582324699,-154.668054588901
794.328234724275,9.48402266030811,-155.048469987811
812.830516164092,9.54415493325167,-155.429790945275
831.763771102664,9.60260575517125,-155.811668140532
851.138038202369,9.65939036996165,-156.193762605459
870.963589956073,9.71452602496596,-156.575746249286
891.250938133738,9.76803184170111,-156.95730231749
